afTimesInSeconds	afPressures1	afPressures2	afPressures3	afPressures4	afPressures5	afPressures6	afPressures7	afPressures8	afAveragePressure	abActiveZones
2258.495	0.000	-1.000	1.000	0.000	0.000	0.000	-1.000	1.000	0.310	0.000
2258.618	0.000	-1.000	1.000	0.000	0.000	0.000	-1.000	1.000	0.310	0.000
2258.738	0.000	-1.000	1.000	0.000	0.000	0.000	-1.000	1.000	0.310	0.000
2258.856	0.000	-1.000	1.000	0.000	0.000	0.000	-1.000	1.000	0.310	0.000
2258.979	0.000	-1.000	1.000	0.000	0.000	1.000	-1.000	1.000	0.310	0.000
2259.097	0.000	-1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.310	0.000
2259.222	0.000	-1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.310	0.000
2259.338	0.000	-1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.310	0.000
2259.458	0.000	-1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.310	0.000
2259.575	0.000	-1.000	1.000	1.000	0.000	1.000	0.000	1.000	0.714	0.000
2259.696	0.000	-1.000	1.000	1.000	0.000	1.000	-1.000	1.000	0.714	0.000
2259.821	0.000	-1.000	3.000	4.000	2.000	2.000	0.000	1.000	3.039	1.000
2259.939	0.000	1.000	13.000	14.000	7.000	4.000	0.000	1.000	11.409	1.000
2260.058	0.000	2.000	23.000	21.000	11.000	5.000	0.000	1.000	18.319	1.000
2260.180	0.000	2.000	25.000	22.000	12.000	5.000	1.000	1.000	19.588	1.000
2260.298	0.000	1.000	22.000	21.000	12.000	5.000	1.000	1.000	18.255	1.000
2260.414	0.000	0.000	19.000	20.000	12.000	5.000	1.000	1.000	16.921	1.000
2260.536	0.000	1.000	18.000	20.000	11.000	5.000	1.000	1.000	16.367	1.000
2260.672	0.000	0.000	18.000	20.000	11.000	4.000	1.000	1.000	16.367	1.000
2260.778	0.000	0.000	17.000	20.000	11.000	4.000	1.000	1.000	16.057	1.000
2260.900	0.000	0.000	17.000	20.000	11.000	4.000	1.000	0.000	16.057	1.000
2261.017	0.000	0.000	17.000	20.000	11.000	4.000	0.000	0.000	16.057	1.000
2261.143	0.000	-1.000	16.000	19.000	11.000	4.000	0.000	0.000	15.343	1.000
2261.259	0.000	-1.000	15.000	19.000	11.000	4.000	0.000	0.000	15.033	1.000
2261.379	0.000	-1.000	15.000	20.000	11.000	4.000	0.000	0.000	15.438	1.000
2261.493	0.000	-1.000	15.000	20.000	11.000	4.000	0.000	0.000	15.438	1.000
2261.617	0.000	-1.000	14.000	20.000	11.000	3.000	0.000	1.000	15.129	1.000
2261.738	0.000	-1.000	14.000	20.000	11.000	3.000	0.000	1.000	15.129	1.000
2261.852	0.000	0.000	15.000	20.000	11.000	4.000	1.000	1.000	15.438	1.000
2261.972	0.000	0.000	15.000	20.000	11.000	4.000	1.000	1.000	15.438	1.000
2262.099	0.000	0.000	15.000	20.000	11.000	4.000	1.000	1.000	15.438	1.000
2262.217	0.000	-1.000	13.000	20.000	11.000	4.000	1.000	2.000	14.819	1.000
2262.340	0.000	-1.000	12.000	20.000	11.000	4.000	1.000	2.000	14.509	1.000
2262.455	0.000	-1.000	12.000	20.000	10.000	3.000	1.000	1.000	14.264	1.000
2262.575	0.000	-1.000	9.000	17.000	8.000	2.000	0.000	1.000	11.631	1.000
2262.700	0.000	-1.000	5.000	10.000	5.000	1.000	-1.000	1.000	6.823	1.000
2262.815	0.000	-1.000	3.000	6.000	2.000	0.000	-1.000	1.000	3.848	1.000
2262.933	0.000	-1.000	2.000	4.000	2.000	0.000	-1.000	0.000	2.729	1.000
2263.058	0.000	-1.000	1.000	3.000	1.000	0.000	-1.000	1.000	1.769	0.000
2263.177	0.000	-1.000	0.000	2.000	1.000	0.000	-1.000	0.000	1.055	0.000
2263.297	0.000	-1.000	0.000	2.000	0.000	0.000	-1.000	0.000	0.810	0.000
2263.416	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2263.669	0.000	-1.000	-1.000	0.000	-1.000	-1.000	-1.000	0.000	-0.555	0.000
2263.777	0.000	-1.000	-1.000	0.000	-1.000	0.000	-1.000	1.000	-0.555	0.000
2263.895	0.000	-1.000	-1.000	0.000	-1.000	0.000	-1.000	1.000	-0.555	0.000
2264.016	0.000	-1.000	-1.000	0.000	-1.000	0.000	-1.000	1.000	-0.555	0.000
2264.134	0.000	-1.000	-1.000	0.000	0.000	0.000	0.000	1.000	-0.310	0.000
2264.255	0.000	-1.000	-1.000	0.000	0.000	1.000	0.000	1.000	-0.310	0.000
2264.375	0.000	-1.000	-1.000	0.000	0.000	1.000	0.000	2.000	-0.310	0.000
2264.499	0.000	-1.000	-1.000	0.000	0.000	1.000	0.000	2.000	-0.310	0.000
2264.617	0.000	-1.000	-1.000	0.000	0.000	2.000	1.000	3.000	-0.310	0.000
2264.736	0.000	-1.000	-1.000	0.000	0.000	2.000	1.000	3.000	-0.310	0.000
2264.860	0.000	-1.000	-2.000	-1.000	0.000	2.000	1.000	3.000	-1.024	0.000
2264.976	0.000	-1.000	-2.000	-1.000	0.000	2.000	1.000	3.000	-1.024	0.000
2265.094	0.000	-1.000	-2.000	-1.000	0.000	2.000	2.000	4.000	-1.024	0.000
2265.216	0.000	-1.000	-2.000	-1.000	0.000	3.000	2.000	4.000	-1.024	0.000
2265.335	0.000	-1.000	-2.000	-1.000	1.000	3.000	3.000	5.000	-0.779	0.000
2265.457	0.000	-1.000	-2.000	-1.000	1.000	3.000	3.000	5.000	-0.779	0.000
2265.580	0.000	-1.000	-2.000	-1.000	0.000	3.000	2.000	4.000	-1.024	0.000
2265.697	0.000	0.000	-1.000	-1.000	0.000	2.000	1.000	3.000	-0.714	0.000
2265.881	0.000	0.000	-1.000	-1.000	-1.000	2.000	1.000	3.000	-0.960	0.000
2265.997	0.000	0.000	-1.000	-1.000	-1.000	1.000	0.000	2.000	-0.960	0.000
2266.118	0.000	0.000	-1.000	-1.000	-2.000	0.000	0.000	1.000	-1.205	0.000
2266.303	0.000	0.000	-1.000	-1.000	-2.000	0.000	-1.000	1.000	-1.205	0.000
2266.419	0.000	0.000	0.000	-1.000	-2.000	0.000	-1.000	1.000	-0.895	0.000
2266.538	0.000	0.000	0.000	-1.000	-2.000	-1.000	-1.000	1.000	-0.895	0.000
2266.655	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2266.785	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2266.896	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2267.018	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	1.000	-0.895	0.000
2267.200	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2267.314	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2267.498	0.000	0.000	0.000	-1.000	-3.000	-1.000	-2.000	0.000	-1.140	0.000
2267.678	0.000	0.000	0.000	-1.000	-3.000	-1.000	-2.000	0.000	-1.140	0.000
2267.791	0.000	0.000	0.000	-1.000	-3.000	-1.000	-2.000	0.000	-1.140	0.000
2267.916	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2268.100	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2268.220	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2268.334	0.000	0.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2268.456	0.000	0.000	1.000	1.000	-1.000	-1.000	-2.000	0.000	0.469	0.000
2268.578	0.000	0.000	3.000	4.000	1.000	0.000	-1.000	1.000	2.793	1.000
2268.692	0.000	0.000	7.000	10.000	4.000	1.000	-1.000	1.000	7.197	1.000
2268.822	0.000	0.000	13.000	15.000	7.000	2.000	-1.000	1.000	11.814	1.000
2268.996	0.000	1.000	19.000	19.000	10.000	3.000	0.000	1.000	16.026	1.000
2269.116	0.000	1.000	21.000	20.000	11.000	3.000	0.000	0.000	17.295	1.000
2269.236	0.000	0.000	18.000	19.000	11.000	3.000	0.000	0.000	15.962	1.000
2269.481	0.000	0.000	17.000	18.000	11.000	3.000	0.000	0.000	15.247	1.000
2269.597	0.000	0.000	15.000	18.000	10.000	2.000	0.000	0.000	14.383	1.000
2269.713	0.000	-1.000	14.000	18.000	10.000	2.000	-1.000	0.000	14.074	1.000
2269.896	0.000	-1.000	14.000	18.000	10.000	2.000	-1.000	0.000	14.074	1.000
2270.016	0.000	0.000	15.000	18.000	10.000	2.000	0.000	0.000	14.383	1.000
2270.139	0.000	2.000	18.000	19.000	11.000	2.000	0.000	0.000	15.962	1.000
2270.258	0.000	1.000	20.000	20.000	12.000	3.000	0.000	0.000	17.231	1.000
2270.378	0.000	1.000	18.000	19.000	12.000	3.000	0.000	0.000	16.207	1.000
2270.495	0.000	-1.000	15.000	19.000	12.000	3.000	1.000	1.000	15.278	1.000
2270.619	0.000	-1.000	14.000	19.000	12.000	3.000	1.000	1.000	14.969	1.000
2270.739	0.000	-1.000	13.000	19.000	11.000	3.000	0.000	1.000	14.414	1.000
2270.852	0.000	-1.000	11.000	18.000	10.000	2.000	0.000	0.000	13.145	1.000
2270.974	0.000	-1.000	7.000	15.000	7.000	0.000	-1.000	0.000	9.957	1.000
2271.095	0.000	-1.000	4.000	9.000	4.000	-1.000	-1.000	0.000	5.863	1.000
2271.215	0.000	-1.000	2.000	7.000	3.000	-1.000	-1.000	0.000	4.189	1.000
2271.334	0.000	-1.000	1.000	4.000	2.000	-1.000	-1.000	0.000	2.420	0.000
2271.459	0.000	-1.000	1.000	3.000	1.000	-1.000	-1.000	0.000	1.769	0.000
2271.702	0.000	-1.000	0.000	3.000	1.000	-1.000	-1.000	0.000	1.460	0.000
2271.814	0.000	-1.000	0.000	1.000	0.000	-2.000	-2.000	0.000	0.405	0.000
2271.940	0.000	-1.000	0.000	1.000	-1.000	-2.000	-2.000	0.000	0.160	0.000
2272.117	0.000	-1.000	-1.000	0.000	-1.000	-2.000	-2.000	0.000	-0.555	0.000
2272.234	0.000	-1.000	-1.000	0.000	-1.000	-1.000	-2.000	0.000	-0.555	0.000
2272.355	0.000	-1.000	-1.000	0.000	-1.000	-1.000	-2.000	0.000	-0.555	0.000
2272.471	0.000	-1.000	-1.000	0.000	-1.000	-1.000	-1.000	0.000	-0.555	0.000
2272.593	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.000	-0.960	0.000
2272.718	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.000	-0.960	0.000
2272.835	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2272.958	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2273.075	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2273.198	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2273.317	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2273.442	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2273.559	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	0.000	-1.205	0.000
2273.676	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-2.000	0.000	-1.205	0.000
2273.919	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-2.000	0.000	-1.205	0.000
2274.036	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-2.000	0.000	-1.205	0.000
2274.157	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-2.000	0.000	-1.205	0.000
2274.338	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-2.000	0.000	-1.205	0.000
2274.456	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2274.574	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2274.695	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2274.818	0.000	-1.000	-1.000	-1.000	-1.000	0.000	-1.000	1.000	-0.960	0.000
2274.936	0.000	-1.000	-1.000	-1.000	-1.000	0.000	-1.000	1.000	-0.960	0.000
2275.058	0.000	-1.000	-1.000	-1.000	-1.000	0.000	-1.000	1.000	-0.960	0.000
2275.179	0.000	-1.000	-1.000	-1.000	-1.000	0.000	-1.000	1.000	-0.960	0.000
2275.299	0.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	1.000	-0.960	0.000
2275.417	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2275.534	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2275.658	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2275.776	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-1.000	1.000	-1.205	0.000
2275.898	0.000	-1.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2276.140	0.000	-1.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2276.255	0.000	-1.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2276.373	0.000	-1.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2276.561	0.000	-1.000	0.000	-1.000	-2.000	-1.000	-2.000	0.000	-0.895	0.000
2276.674	0.000	-1.000	0.000	0.000	-1.000	-1.000	-2.000	1.000	-0.245	0.000
2276.797	0.000	-1.000	1.000	1.000	-1.000	0.000	-1.000	1.000	0.469	0.000
2276.982	0.000	0.000	2.000	2.000	0.000	0.000	-1.000	1.000	1.429	0.000
2277.103	0.000	0.000	6.000	9.000	5.000	2.000	-1.000	1.000	6.727	1.000
2277.219	0.000	0.000	12.000	14.000	8.000	3.000	0.000	1.000	11.344	1.000
2277.334	0.000	1.000	18.000	18.000	10.000	4.000	0.000	1.000	15.312	1.000
2277.457	0.000	1.000	22.000	20.000	12.000	3.000	0.000	1.000	17.850	1.000
2277.578	0.000	1.000	19.000	19.000	11.000	3.000	0.000	1.000	16.271	1.000
2277.700	0.000	0.000	17.000	19.000	11.000	3.000	0.000	1.000	15.652	1.000
2277.876	0.000	0.000	16.000	18.000	11.000	3.000	0.000	0.000	14.938	1.000
2277.995	0.000	0.000	15.000	18.000	11.000	2.000	0.000	0.000	14.628	1.000
2278.117	0.000	0.000	15.000	18.000	11.000	2.000	0.000	0.000	14.628	1.000
2278.361	0.000	0.000	14.000	18.000	10.000	2.000	0.000	0.000	14.074	1.000
2278.473	0.000	-1.000	13.000	18.000	10.000	2.000	0.000	0.000	13.764	1.000
2278.596	0.000	-1.000	13.000	18.000	10.000	2.000	0.000	0.000	13.764	1.000
2278.779	0.000	0.000	13.000	18.000	10.000	2.000	0.000	0.000	13.764	1.000
2278.895	0.000	0.000	13.000	18.000	10.000	2.000	-1.000	0.000	13.764	1.000
2279.017	0.000	-1.000	13.000	18.000	10.000	2.000	-1.000	0.000	13.764	1.000
2279.134	0.000	-1.000	12.000	18.000	10.000	2.000	0.000	0.000	13.454	1.000
2279.254	0.000	0.000	12.000	18.000	10.000	2.000	-1.000	0.000	13.454	1.000
2279.379	0.000	0.000	13.000	18.000	10.000	2.000	0.000	0.000	13.764	1.000
2279.498	0.000	0.000	13.000	18.000	10.000	2.000	0.000	0.000	13.764	1.000
2279.616	0.000	0.000	13.000	18.000	10.000	2.000	0.000	0.000	13.764	1.000
2279.801	0.000	0.000	12.000	18.000	10.000	2.000	0.000	0.000	13.454	1.000
2279.915	0.000	-1.000	11.000	18.000	10.000	2.000	0.000	1.000	13.145	1.000
2280.099	0.000	-1.000	10.000	18.000	10.000	2.000	0.000	1.000	12.835	1.000
2280.216	0.000	-1.000	6.000	14.000	7.000	0.000	-1.000	0.000	9.242	1.000
2280.335	0.000	-1.000	3.000	8.000	4.000	0.000	-1.000	0.000	5.149	1.000
2280.581	0.000	-1.000	1.000	4.000	2.000	-1.000	-1.000	1.000	2.420	0.000
2280.697	0.000	-1.000	0.000	3.000	1.000	-1.000	-1.000	0.000	1.460	0.000
2280.818	0.000	-1.000	0.000	2.000	1.000	-1.000	-1.000	0.000	1.055	0.000
2280.996	0.000	-1.000	0.000	1.000	1.000	-1.000	-1.000	0.000	0.650	0.000
2281.117	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2281.234	0.000	-1.000	-1.000	0.000	0.000	-1.000	-2.000	0.000	-0.310	0.000
2281.356	0.000	-1.000	-1.000	0.000	0.000	-1.000	-2.000	0.000	-0.310	0.000
2281.475	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2281.597	0.000	-1.000	0.000	1.000	0.000	-1.000	-2.000	0.000	0.405	0.000
2281.717	0.000	0.000	1.000	1.000	0.000	-1.000	-1.000	0.000	0.714	0.000
2281.835	0.000	0.000	1.000	2.000	0.000	-1.000	-1.000	0.000	1.119	0.000
2281.955	0.000	0.000	2.000	2.000	0.000	-1.000	-1.000	0.000	1.429	0.000
2282.140	0.000	0.000	2.000	2.000	1.000	0.000	-1.000	1.000	1.674	0.000
2282.257	0.000	0.000	1.000	2.000	1.000	0.000	-1.000	1.000	1.365	0.000
2282.377	0.000	-1.000	0.000	2.000	1.000	0.000	0.000	1.000	1.055	0.000
2282.494	0.000	-1.000	0.000	2.000	1.000	0.000	0.000	1.000	1.055	0.000
2282.614	0.000	-1.000	0.000	2.000	1.000	0.000	-1.000	1.000	1.055	0.000
2282.734	0.000	-1.000	0.000	2.000	1.000	0.000	-1.000	1.000	1.055	0.000
2282.858	0.000	0.000	1.000	2.000	1.000	0.000	-1.000	0.000	1.365	0.000
2282.972	0.000	0.000	1.000	2.000	1.000	-1.000	-1.000	0.000	1.365	0.000
2283.097	0.000	-1.000	1.000	2.000	1.000	0.000	-1.000	0.000	1.365	0.000
2283.215	0.000	-1.000	1.000	1.000	1.000	-1.000	-1.000	0.000	0.960	0.000
2283.337	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2283.454	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2283.581	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2283.695	0.000	-1.000	0.000	1.000	0.000	-1.000	-1.000	0.000	0.405	0.000
2283.818	0.000	0.000	0.000	0.000	0.000	-1.000	-1.000	0.000	0.000	0.000
2283.938	0.000	-1.000	0.000	0.000	0.000	-1.000	-1.000	0.000	0.000	0.000
2284.057	0.000	-1.000	0.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.000
2284.176	0.000	0.000	0.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.000
2284.291	0.000	0.000	0.000	0.000	0.000	0.000	-1.000	1.000	0.000	0.000
2284.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
2284.536	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
2284.655	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
2284.775	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
2284.894	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
2285.019	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	1.000	-0.245	0.000
2285.133	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	1.000	-0.245	0.000
2285.254	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	0.000	-0.245	0.000
2285.375	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	0.000	-0.245	0.000
2285.495	0.000	0.000	0.000	0.000	-1.000	-1.000	-1.000	0.000	-0.245	0.000
2285.618	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	0.000	-0.245	0.000
2285.741	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	0.000	-0.245	0.000
2285.861	0.000	0.000	0.000	0.000	-1.000	-1.000	-1.000	0.000	-0.245	0.000
2285.976	0.000	0.000	0.000	0.000	-1.000	-1.000	-1.000	0.000	-0.245	0.000
2286.097	0.000	0.000	1.000	1.000	-1.000	0.000	-1.000	0.000	0.469	0.000
2286.214	0.000	0.000	3.000	4.000	2.000	1.000	-1.000	0.000	3.039	1.000
2286.336	0.000	0.000	11.000	12.000	4.000	2.000	0.000	0.000	9.244	1.000
2286.458	0.000	3.000	21.000	18.000	10.000	4.000	1.000	1.000	16.240	1.000
2286.634	0.000	1.000	22.000	20.000	11.000	4.000	1.000	0.000	17.605	1.000
2286.753	0.000	1.000	18.000	19.000	11.000	4.000	1.000	0.000	15.962	1.000
2286.877	0.000	1.000	17.000	19.000	11.000	3.000	1.000	0.000	15.652	1.000
2286.995	0.000	0.000	15.000	18.000	11.000	3.000	1.000	0.000	14.628	1.000
2287.116	0.000	0.000	14.000	18.000	10.000	3.000	1.000	0.000	14.074	1.000
2287.235	0.000	0.000	14.000	18.000	10.000	3.000	1.000	0.000	14.074	1.000
2287.357	0.000	-1.000	13.000	18.000	10.000	3.000	1.000	0.000	13.764	1.000
2287.475	0.000	-1.000	12.000	18.000	10.000	3.000	1.000	0.000	13.454	1.000
2287.591	0.000	0.000	12.000	18.000	10.000	2.000	0.000	-1.000	13.454	1.000
2287.717	0.000	0.000	12.000	18.000	10.000	3.000	1.000	-1.000	13.454	1.000
2287.837	0.000	0.000	12.000	18.000	10.000	3.000	1.000	0.000	13.454	1.000
2287.956	0.000	0.000	11.000	18.000	10.000	3.000	1.000	0.000	13.145	1.000
2288.073	0.000	-1.000	11.000	18.000	10.000	3.000	1.000	0.000	13.145	1.000
2288.195	0.000	0.000	10.000	19.000	11.000	3.000	1.000	0.000	13.485	1.000
2288.319	0.000	0.000	10.000	19.000	11.000	3.000	1.000	0.000	13.485	1.000
2288.432	0.000	0.000	10.000	18.000	11.000	3.000	1.000	0.000	13.081	1.000
2288.559	0.000	0.000	10.000	18.000	11.000	3.000	1.000	0.000	13.081	1.000
2288.671	0.000	0.000	13.000	18.000	11.000	3.000	1.000	0.000	14.009	1.000
2288.793	0.000	0.000	14.000	18.000	11.000	3.000	1.000	0.000	14.319	1.000
2288.913	0.000	0.000	11.000	17.000	10.000	2.000	0.000	0.000	12.740	1.000
2289.043	0.000	0.000	5.000	12.000	7.000	0.000	0.000	-1.000	8.123	1.000
2289.156	0.000	0.000	2.000	6.000	3.000	-1.000	-1.000	-1.000	3.784	1.000
2289.273	0.000	0.000	1.000	4.000	2.000	-1.000	-1.000	-1.000	2.420	0.000
2289.396	0.000	0.000	0.000	2.000	2.000	-1.000	-1.000	-1.000	1.300	0.000
2289.514	0.000	0.000	0.000	2.000	1.000	-1.000	-1.000	-1.000	1.055	0.000
2289.634	0.000	0.000	-1.000	1.000	1.000	-1.000	-1.000	-1.000	0.341	0.000
2289.754	0.000	0.000	-1.000	0.000	0.000	-1.000	-1.000	-1.000	-0.310	0.000
2289.877	0.000	0.000	-1.000	0.000	0.000	0.000	-1.000	-1.000	-0.310	0.000
2289.997	0.000	0.000	-1.000	0.000	0.000	0.000	-1.000	0.000	-0.310	0.000
2290.117	0.000	0.000	-2.000	-1.000	0.000	0.000	0.000	0.000	-1.024	0.000
2290.235	0.000	0.000	-2.000	-1.000	0.000	0.000	0.000	0.000	-1.024	0.000
2290.353	0.000	0.000	-2.000	-1.000	0.000	0.000	0.000	0.000	-1.024	0.000
2290.471	0.000	0.000	-2.000	-1.000	0.000	1.000	0.000	0.000	-1.024	0.000
2290.597	0.000	0.000	-2.000	-1.000	0.000	0.000	0.000	0.000	-1.024	0.000
2290.716	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2290.837	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2290.956	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	0.000	-0.960	0.000
2291.072	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	-1.000	-0.960	0.000
2291.197	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	-1.000	-0.960	0.000
2291.318	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	0.000	-0.960	0.000
2291.436	0.000	0.000	-1.000	0.000	-1.000	0.000	-1.000	0.000	-0.555	0.000
2291.555	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	-1.000	-0.960	0.000
2291.677	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	0.000	-0.960	0.000
2291.797	0.000	0.000	-1.000	-1.000	-1.000	0.000	-1.000	0.000	-0.960	0.000
2291.913	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2292.397	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2292.639	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2292.756	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2292.938	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2293.057	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2293.238	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2294.501	0.000	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000	-0.960	0.000
2294.737	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.650	0.000
2294.915	0.000	0.000	0.000	0.000	-1.000	0.000	-1.000	0.000	-0.245	0.000
2295.097	0.000	1.000	9.000	11.000	6.000	2.000	0.000	0.000	8.711	1.000
2295.220	0.000	1.000	20.000	20.000	13.000	4.000	2.000	0.000	17.476	1.000
2295.519	0.000	1.000	18.000	20.000	14.000	4.000	2.000	0.000	17.102	1.000
2295.636	0.000	1.000	17.000	19.000	14.000	4.000	2.000	0.000	16.388	1.000
2295.818	0.000	0.000	14.000	19.000	14.000	4.000	2.000	0.000	15.459	1.000
2295.940	0.000	-1.000	13.000	19.000	13.000	4.000	2.000	0.000	14.904	1.000
2296.057	0.000	0.000	13.000	20.000	13.000	4.000	2.000	0.000	15.309	1.000
2296.238	0.000	0.000	14.000	20.000	13.000	4.000	2.000	0.000	15.619	1.000
2296.477	0.000	0.000	14.000	20.000	13.000	4.000	2.000	0.000	15.619	1.000
2296.841	0.000	0.000	14.000	20.000	13.000	4.000	2.000	0.000	15.619	1.000
2296.955	0.000	0.000	14.000	20.000	13.000	4.000	2.000	0.000	15.619	1.000
2297.072	0.000	0.000	9.000	19.000	13.000	4.000	2.000	0.000	13.666	1.000
2297.257	0.000	-1.000	3.000	10.000	7.000	1.000	1.000	0.000	6.694	1.000
2297.554	0.000	0.000	0.000	4.000	4.000	0.000	0.000	0.000	2.600	1.000
2297.674	0.000	0.000	0.000	3.000	3.000	0.000	0.000	0.000	1.950	0.000
2297.796	0.000	0.000	0.000	2.000	3.000	0.000	0.000	-1.000	1.545	0.000
2297.917	0.000	0.000	0.000	2.000	2.000	0.000	0.000	-1.000	1.300	0.000
2298.038	0.000	0.000	0.000	2.000	2.000	0.000	0.000	-1.000	1.300	0.000
2298.153	0.000	0.000	-1.000	1.000	2.000	0.000	0.000	-1.000	0.586	0.000
2298.275	0.000	0.000	-1.000	1.000	1.000	0.000	-1.000	-1.000	0.341	0.000
